# x_l [fm]	x_t [fm]	E_x [GeV^2]	ERR E_x [GeV^2]
2.280449999999999977e-01 -1.976393999999999984e+00 -4.979999999999999618e-04 7.439999999999999782e-04
2.280449999999999977e-01 -1.824362999999999957e+00 -6.260000000000000373e-04 7.519999999999999558e-04
2.280449999999999977e-01 -1.672333000000000069e+00 -6.499999999999999702e-04 7.330000000000000361e-04
2.280449999999999977e-01 -1.520302999999999960e+00 2.979999999999999793e-04 5.689999999999999529e-04
2.280449999999999977e-01 -1.368273000000000073e+00 8.220000000000000310e-04 5.299999999999999807e-04
2.280449999999999977e-01 -1.216242000000000045e+00 1.778999999999999982e-03 5.370000000000000424e-04
2.280449999999999977e-01 -1.064211999999999936e+00 3.001999999999999894e-03 5.349999999999999938e-04
2.280449999999999977e-01 -9.121820000000000483e-01 6.121999999999999838e-03 5.749999999999999903e-04
2.280449999999999977e-01 -7.601510000000000211e-01 1.466499999999999922e-02 5.829999999999999679e-04
2.280449999999999977e-01 -6.081210000000000226e-01 3.421199999999999936e-02 5.590000000000000351e-04
2.280449999999999977e-01 -4.560910000000000242e-01 7.768300000000000205e-02 5.540000000000000219e-04
2.280449999999999977e-01 -3.040610000000000257e-01 1.663000000000000034e-01 5.940000000000000184e-04
2.280449999999999977e-01 -1.520299999999999985e-01 2.701669999999999905e-01 7.690000000000000438e-04
2.280449999999999977e-01 0.000000000000000000e+00 3.403880000000000239e-01 9.079999999999999530e-04
2.280449999999999977e-01 1.520299999999999985e-01 2.701669999999999905e-01 7.690000000000000438e-04
2.280449999999999977e-01 3.040610000000000257e-01 1.663000000000000034e-01 5.940000000000000184e-04
2.280449999999999977e-01 4.560910000000000242e-01 7.768300000000000205e-02 5.540000000000000219e-04
2.280449999999999977e-01 6.081210000000000226e-01 3.421199999999999936e-02 5.590000000000000351e-04
2.280449999999999977e-01 7.601510000000000211e-01 1.466499999999999922e-02 5.829999999999999679e-04
2.280449999999999977e-01 9.121820000000000483e-01 6.121999999999999838e-03 5.749999999999999903e-04
2.280449999999999977e-01 1.064211999999999936e+00 3.001999999999999894e-03 5.349999999999999938e-04
2.280449999999999977e-01 1.216242000000000045e+00 1.778999999999999982e-03 5.370000000000000424e-04
2.280449999999999977e-01 1.368273000000000073e+00 8.220000000000000310e-04 5.299999999999999807e-04
2.280449999999999977e-01 1.520302999999999960e+00 2.979999999999999793e-04 5.689999999999999529e-04
2.280449999999999977e-01 1.672333000000000069e+00 -6.499999999999999702e-04 7.330000000000000361e-04
2.280449999999999977e-01 1.824362999999999957e+00 -6.260000000000000373e-04 7.519999999999999558e-04
2.280449999999999977e-01 1.976393999999999984e+00 -4.979999999999999618e-04 7.439999999999999782e-04
2.280449999999999977e-01 2.128423999999999872e+00 -2.970000000000000092e-04 7.399999999999999894e-04
3.800760000000000249e-01 -2.128423999999999872e+00 -1.136000000000000074e-03 4.679999999999999915e-04
3.800760000000000249e-01 -1.976393999999999984e+00 -6.220000000000000485e-04 4.659999999999999971e-04
3.800760000000000249e-01 -1.824362999999999957e+00 -9.759999999999999796e-04 7.259999999999999743e-04
3.800760000000000249e-01 -1.672333000000000069e+00 -1.503999999999999912e-03 7.290000000000000473e-04
3.800760000000000249e-01 -1.520302999999999960e+00 -9.240000000000000166e-04 7.429999999999999539e-04
3.800760000000000249e-01 -1.368273000000000073e+00 -1.252999999999999991e-03 7.389999999999999651e-04
3.800760000000000249e-01 -1.216242000000000045e+00 8.360000000000000460e-04 4.829999999999999767e-04
3.800760000000000249e-01 -1.064211999999999936e+00 2.762000000000000132e-03 4.870000000000000197e-04
3.800760000000000249e-01 -9.121820000000000483e-01 6.657999999999999856e-03 5.789999999999999791e-04
3.800760000000000249e-01 -7.601510000000000211e-01 1.647399999999999906e-02 5.839999999999999922e-04
3.800760000000000249e-01 -6.081210000000000226e-01 3.720899999999999902e-02 5.590000000000000351e-04
3.800760000000000249e-01 -4.560910000000000242e-01 8.631099999999999883e-02 5.439999999999999957e-04
3.800760000000000249e-01 -3.040610000000000257e-01 1.852159999999999918e-01 6.170000000000000354e-04
3.800760000000000249e-01 -1.520299999999999985e-01 3.081960000000000255e-01 8.180000000000000422e-04
3.800760000000000249e-01 0.000000000000000000e+00 3.829569999999999919e-01 9.510000000000000224e-04
